女性4,六個。
女性4,二個。
女性4,おなじ。
女性4,どちらも 角が ない。
女性4,一個。
女性4,真ん丸い。
女性4,赤い。
女性4,丸い。
女性4,優しい。
女性4,速い。
女性4,右。
女性4,左。
女性4,上。
女性4,歩く。
女性4,寝る。
女性4,飛ぶ。
女性4,押す。
女性4,引く。
女性4,回す。
女性4,いい。
女性4,悪い。
女性4,面白い。
女性4,夕方。
女性4,昼。
女性4,真夜中。
女性4,大きい。
女性4,多い。
女性4,軽い。
女性4,明るい。
女性4,かたい。
女性4,かわいい。
女性4,強い。
女性4,描く。
女性4,怒る。
女性4,きつい。
女性4,前。
女性4,安い。
女性4,一緒に 遊ぶ。
女性4,仲よく する。
女性4,何も しない。
女性4,遊ぶ。
女性4,食べる。
女性4,言う。
女性4,にらむ。
女性4,話す。
女性4,聞く。
女性4,読む。
女性4,肩。
女性4,腕。
女性4,おなか。
女性4,ほほ。
女性4,額。
女性4,4本。
女性4,6本。
女性4,3本。
女性4,骨。
女性4,つめ。
女性4,かみ。
女性4,指。
女性4,服。
女性4,け。
女性4,のう。
女性4,い。
女性4,髪の毛。
女性4,心。
女性4,胃袋の い。
女性4,食べている。
女性4,走っている。
女性4,動けない。
女性4,はえない。
女性4,ときどき はえる。
女性4,わからない。
女性4,少ない。
女性4,こわいから。
女性4,おなかが すいたから。
女性4,ねむいから。
女性4,骨が なるから。
女性4,筋肉が 動くから。
女性4,血が 流れるから。
女性4,もよう。
女性4,てもん。
女性4,がら。
女性4,遊びの ため。
女性4,こわい ため。
女性4,ねむく なるため。
女性4,色を 変えるため。
女性4,かゆくするため。
女性4,色を つけるため。
女性4,煙。
女性4,綿。
女性4,星。
女性4,津波。
女性4,地震。
女性4,五色。
女性4,三色。
女性4,十色。
女性4,晴れの とき。
女性4,雪の とき。
女性4,夜だけ。
女性4,雷さまが 太鼓を たたくから。
女性4,川が 乾くから。
女性4,風が 強いから。
女性4,空。
女性4,山。
女性4,海。
女性4,時計。
女性4,ものさし。
女性4,コップ。
女性4,春。
女性4,秋。
女性4,冬。
女性4,大雨。
女性4,波。
女性4,雨の まえ。
女性4,曇りの とき。
女性4,低い ものが すき。
女性4,丸い ものが すき。
女性4,かたい ものが すき。
女性4,暑い 昼。
女性4,強い 風。
女性4,雪山。
女性4,冬の 国。
女性4,氷の 国。
女性4,凍る。
女性4,沈む。
女性4,口の 中が 白いから。
女性4,雪が 降っているから。
女性4,寒くて 凍っているから。
女性4,丸。
女性4,四角。
女性4,青。
女性4,紫。
女性4,ワンワン。
女性4,モーモー。
女性4,コケコッコー。
女性4,しっぽ。
女性4,耳。
女性4,あし。
女性4,雨。
女性4,砂。
女性4,氷。
女性4,犬。
女性4,牛。
女性4,豚。
女性4,黒。
女性4,白。
女性4,夜。
女性4,丸くて 短い。
女性4,丸くて 小さい。
女性4,とがっていて 小さい。
女性4,水。
女性4,石。
女性4,カブトムシ。
女性4,チョウチョ。
女性4,バッタ。
女性4,タカ。
女性4,ハト。
女性4,ツバメ。
女性4,10本。
女性4,ライオン。
女性4,シマウマ。
女性4,キリン。
女性4,くも。
女性4,鳥。
女性4,ゾウ。
女性4,セミ。
女性4,バナナ。
女性4,たけのこ。
女性4,りんご。
女性4,15個。
女性4,20個。
女性4,5個。
女性4,マグロ。
女性4,サメ。
女性4,魚。
女性4,タコ。
女性4,ダイオウイカ。
女性4,竹。
女性4,松の木。
女性4,桜。
女性4,ひとつ。
女性4,ふたつ。
女性4,よっつ。
女性4,空の 色を 吸い込む。
女性4,ペンキを 塗る。
女性4,日光で 焼ける。
女性4,牙。
女性4,ひげ。
女性4,角。
女性4,みずいろ。
